Date,00-01,01-02,02-03,03-04,04-05,05-06,06-07,07-08,08-09,09-10,10-11,11-12,12-13,13-14,14-15,15-16,16-17,17-18,18-19,19-20,20-21,21-22,22-23,23-00,Baseload,Peakload
2025-03-03,84.08,86.07,87.29,87.42,91.57,107.51,138.53,163,147.61,107.66,52.87,13.51,28.98,1.66,72.39,82.24,111.3,143.75,167.03,174.15,148.24,110.14,111.91,107.61,101.11,91.93
2025-03-04,98.91,90.29,90.29,94.74,89.57,84.66,122.13,165.16,141.95,101.39,43.53,1.2,-10.35,-16.8,7.08,73.21,99.76,144.91,168.76,158.83,118.29,92.04,97.09,90.64,89.47,76.12
2025-03-05,62.96,56.37,38.49,39.34,55.75,63.49,96.25,104.38,49.43,-11.94,-12.03,-19.46,-20.15,-12.03,-12.03,26.59,85.18,131.24,137.59,140.8,110.11,84.2,97.14,81.87,57.23,40.27
2025-03-06,71.74,73.32,74.06,79.44,86.17,89.53,134.04,152.16,108.5,75.73,28.86,2.85,0.59,0.27,13.16,88.75,118.41,146.59,157.35,140.42,124.64,96.18,91.99,81.08,84.83,73.46
2025-03-07,98.22,99.71,98.84,98.41,100.29,116.68,165.83,150.12,123.02,87.13,65.46,31.81,12.79,61.47,83.53,100.91,129.92,177.97,218,184.49,154.08,135.03,121.29,112.76,113.66,106.38
2025-03-08,125.5,114.95,119.21,117.85,119.65,122.62,128.78,121.01,98.04,72.54,18.05,2.13,0.02,-0.06,0.07,93.53,178.76,151.72,175.56,137.14,119.4,111.16,118.11,118.01,98.49,77.29
2025-03-09,93.32,95.67,95.75,98.66,100.95,103.98,102.76,94.62,66.26,29.27,10.1,0.71,-1.17,-1.4,0.33,64.68,91.85,127.48,135.7,135.71,129.06,121.91,112.97,107.04,79.84,54.96
2025-03-10,97.17,95.44,97.02,97.19,95.45,107.24,149.61,159.8,133.92,98.9,79.15,74.56,76.02,77.32,84.28,98.46,128.98,147.88,180.07,160.08,142.04,127.2,107.19,98.2,113.05,111.64
2025-03-11,104.93,102.38,100.04,100.94,103.32,111.6,147.18,152.03,128.55,105.23,102,97.73,96.8,98.96,103.08,113.8,135.01,169.85,202.46,180.25,149.41,133.42,121.79,107.38,123.67,127.81
2025-03-12,101.84,100.29,97.9,97.57,102.36,111.28,143.22,159.68,139.57,125,101.99,99.6,98.06,99.62,101.59,114.22,140.1,155.42,204.15,179.94,148.24,131.99,120,109.91,124.31,129.94
