Date,00-01,01-02,02-03,03-04,04-05,05-06,06-07,07-08,08-09,09-10,10-11,11-12,12-13,13-14,14-15,15-16,16-17,17-18,18-19,19-20,20-21,21-22,22-23,23-00,Baseload,Peakload
2025-03-10,95.84,94.92,96.7,96.87,89.98,101.14,144.25,153.42,133.96,98.88,84.38,77.88,76.02,77.32,83.91,96.51,103.42,140.95,165.35,156.89,123.2,115.82,105.82,97.95,108.81,107.96
2025-03-11,104.39,101.8,99.73,100.5,102.51,103.49,113.55,152.98,146.49,128.53,102,97.48,96.44,98.38,102.35,112.84,124.68,152.34,183.93,169.67,144.93,130.84,121.25,107.34,120.77,126.26
2025-03-12,101.73,100.09,97.79,97.38,101.8,106.59,135.95,149.72,148.41,125,102.62,99.69,98.07,99.91,101.65,117.74,124.65,145.61,193.51,179.49,148.05,132.2,120,109.91,122.4,128.03
2025-03-13,108.52,102.25,98.98,96.71,98.35,105.88,132.99,159.87,158.03,148.13,123.77,110.7,110.01,108.22,107.54,109.99,121.47,142.65,166.05,173.47,149,135.69,123.48,111.63,125.14,131.67
2025-03-14,109.09,106,105.9,103.83,105.3,113.99,142.99,155.11,155,132.09,112,106.35,104.5,104.58,105.38,106.5,122.22,141.18,155.33,150.91,130.01,111.39,114,105.17,120.78,124.67
2025-03-15,112.15,103.14,96,89.9,86.9,90.55,97.01,99.42,98.77,86.4,72.39,67.12,57.28,48,54.51,70.78,84.24,117.6,130.3,132.96,121.46,108.5,105.02,95.25,92.74,85.03
2025-03-16,90.01,85.79,79.62,78.18,78.6,80.51,80.12,78.06,77.95,56.9,24.09,2.9,1.01,0.19,2.53,31,60,94.68,94.98,92.5,80.21,80,78.3,79.71,62.83,44.89
2025-03-17,78.1,79.01,78.79,80.91,85.85,103.3,135.18,152.87,135.24,100.73,68.21,50.56,31.17,27.95,50.14,70.01,93.92,127.87,156.65,170,141.5,113.53,106.45,93.5,97.14,90.2
2025-03-18,92.2,89.99,91.4,87.23,91.24,103.73,126.51,136.68,106.52,71.53,25.27,0.68,-0.14,-0.28,5.72,50.28,95.94,124.28,149.97,159.73,142.39,117.67,107.37,100.42,86.51,65.79
2025-03-19,98.68,95.08,94.9,97.61,99.68,109.87,143.84,147.74,108.23,79.5,26.52,-0.04,-0.56,-0.25,0.99,66.73,109.85,136.97,225.81,220.3,176.68,138.24,124.45,111.14,100.5,81.17
