Date,00-01,01-02,02-03,03-04,04-05,05-06,06-07,07-08,08-09,09-10,10-11,11-12,12-13,13-14,14-15,15-16,16-17,17-18,18-19,19-20,20-21,21-22,22-23,23-00,Baseload,Peakload
2025-04-23,108.74,100.82,98.97,98.86,103.13,158.31,250,349.99,300.02,203.11,86.71,80.15,26,4.01,3.17,3.91,4.04,4.73,8.56,24.18,33.64,33.47,26.27,23.61,88.93,62.38
2025-04-24,14.94,18.97,30.86,49,68.15,204.32,224,382.06,299.97,224,156.95,161.95,150,129.99,87.2,114.91,129.99,202.99,249.99,300.03,250,282.9,197.25,129.99,169.18,184
2025-04-25,86.7,83.48,82.56,84,85.48,162.49,299.94,299.94,282.96,154.1,100.5,69.69,64.05,31.42,27.68,33.09,58.34,28.76,40.63,39.96,24.08,18.19,4.28,3.65,90.25,77.6
2025-04-26,3.65,3.62,3.49,3.94,4.2,4.37,7.07,25.94,37.89,23.72,5.76,3.02,0.9,0.38,-0.01,1.38,3.96,28.71,50.86,100.23,110.93,128.97,85.44,72.61,29.63,21.4
2025-04-27,129.02,112.91,99.98,100.07,84.92,60.1,55.05,57.16,35.86,4.99,0.93,-0.2,-0.2,-0.5,-0.11,-0.01,1.67,32.9,107.33,164.4,57.17,69.99,56.08,55.03,53.52,28.92
2025-04-28,25.99,12.89,5.28,7.24,7.85,24.97,39.92,131.09,185.06,137.98,66.05,30,25.32,17.88,21.71,31.12,50.01,66.03,99.99,83.44,51,43.16,20.68,2.72,49.47,67.88
2025-04-29,5.29,1.76,1.25,0.87,0.1,1.07,7.85,31.06,39.99,39.55,14.38,3,1.72,1.02,1.66,2.54,29.48,59.94,101.58,200,198.54,226.04,150.01,119.97,51.61,41.24
2025-04-30,95,127.24,88.05,88.65,127.23,262.43,299.92,290,225.72,198.99,223.56,199.99,189,155.05,146.96,140.56,119.94,81.5,67.25,127.82,119.93,146.96,108.42,91.33,155.06,156.36
2025-05-01,65.33,56.09,40.01,6.91,4.91,4.88,6.54,47.94,45.47,12.3,2.81,1.83,1.06,-0.1,-0.11,0,2.51,9.97,4.26,3.61,2.39,1.75,0.61,-0.01,13.37,6.97
2025-05-02,0,-0.01,-0.02,-0.01,-0.01,0.39,1.68,2.61,3.08,3.23,1.51,0.51,-0.1,-1.73,-1.54,0,1.11,3.23,3.06,3.05,2.7,2.54,1.88,1.33,1.19,1.28
2025-05-03,1.15,0.49,0.25,0.5,0.51,0,0.08,1.28,0.5,1.5,0.38,0,-0.35,-1.42,-1.48,0,0.92,3,2.98,3.38,3.24,3.02,2.36,1.43,0.99,0.78
2025-05-04,2.17,1.71,0.4,0.73,0.43,0.46,0.5,0,0.47,-0.05,-0.11,-0.18,-0.11,-1.01,-2.84,-0.61,0.48,3.1,3.16,4.1,4.83,4.99,6.12,7.99,1.53,0.53
2025-05-05,4.2,5.15,6.06,4.28,5.9,7.23,31.89,45.55,52.27,23.94,15.3,13.33,11.54,11.35,11.02,11.11,15.23,55.01,59.97,89.58,86,68.4,23.2,12.94,27.94,30.8
2025-05-06,15.4,15.91,16,15.99,18.27,27.48,70.59,85.15,79.73,58.59,32.62,8.15,5.99,5.78,5.03,4.46,4.84,9.11,19.24,45.47,64.86,67.58,36.28,25,30.73,23.25
